episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,eps_greedy_0,eps_greedy_1,eps_greedy_2,collisions_0,collisions_1,collisions_2
32,14,-3.64974387016,0.106001492368,0.0917046399781,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
33,5,-0.133128179923,-10.8020325453,0.133128179923,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
34,15,-3.42241239155,-0.09010410098,-3.57207049135,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,0.0,0.0,0.0
35,4,-0.0672111381474,0.149592026144,-12.7802018275,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
36,3,-0.144353997469,0.147092487366,-17.256585967,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
37,10,-5.05475741422,0.0804737663851,0.0547574142214,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
38,2,-25.0752626608,0.156710377687,0.0752626607799,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
39,4,-0.0925564235311,-13.5331316064,-12.9894736277,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
40,4,-12.575572641,-0.418236311904,0.156303824992,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
41,24,14.5523833526,-17.158187689,0.129797267674,-0.0416666666667,-0.0416666666667,-0.0416666666667,0.5,0.5,0.5,4.0,4.0,0.0
42,10,-0.0513901826264,-0.120507000715,-5.22675600013,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
43,3,-0.0609212048416,0.153396168627,-17.3547332082,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
44,2,-25.1203906727,0.120390672698,0.148215283572,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
45,19,-2.68173044922,0.0501515018467,0.165854226891,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
46,10,-0.0480082032515,0.06978884794,-5.11346096928,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
47,6,-8.39717397163,0.150733055423,0.0638406383,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
48,5,-10.0504836105,0.0504836105456,0.188260260257,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
49,2,-0.104723224531,-25.8303091346,0.104723224531,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
50,3,-16.8111751266,0.157157745155,0.0901597499305,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
51,10,-0.0681920212931,0.192833826298,-5.32066409781,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
52,10,-5.05649362629,0.17889419557,-5.07169010939,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
53,1,-0.122438494548,0.122438494548,-50.8601101997,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
54,53,-0.997647306082,0.0754814850119,0.0937938786528,-0.0188679245283,-0.0188679245283,-0.0188679245283,0.5,0.5,0.5,0.0,0.0,0.0
55,6,-0.063882325947,-0.144267762884,-8.50733281488,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
56,16,-3.24407265841,0.119072658413,0.14967988681,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
57,9,-0.146143875043,0.172027160268,-5.57896060818,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
58,3,-0.0820628965447,-17.1235433239,0.102644203803,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
59,13,-0.0507426325751,-3.91477450443,0.109078884585,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
60,27,-0.0617852338392,-1.84619599361,0.0687641828599,-0.037037037037,-0.037037037037,-0.037037037037,0.5,0.5,0.5,0.0,0.0,0.0
61,1,-0.0927391473678,-50.9013080292,0.0927391473678,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
62,13,-0.127763799429,-3.94775711007,-4.01774246,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
63,29,-0.151384021594,0.181517471878,-1.66724432424,-0.0344827586207,-0.0344827586207,-0.0344827586207,0.5,0.5,0.5,0.0,0.0,0.0
64,9,-0.160278540959,0.153166475865,-5.65923317354,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
65,3,-0.0741959429629,-17.2315794977,0.0741959429629,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
66,6,-8.47473852389,0.141405190557,0.204750255959,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
67,8,-0.126142388423,-6.36455414058,0.129265435847,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
68,6,-0.189885730283,-0.551606252454,-8.58083387312,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
69,2,-0.0422431056619,0.0422431056619,-25.5899036996,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
70,1,-50.1867554283,-0.510414749466,0.186755428302,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
71,3,-16.7509398186,-0.322452939729,0.169192526274,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
72,12,-0.0603254572829,0.0603254572829,-4.1515480769,-0.0833333333333,-0.0833333333333,-0.0833333333333,0.5,0.5,0.5,0.0,0.0,0.0
73,7,-7.26018188123,0.136096795495,0.11732473837,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
74,6,-0.0795680054699,0.0818328847376,-8.43478203985,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
75,4,-0.126803916913,-12.7132522291,0.126803916913,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
76,13,-0.122963297836,0.12443548313,-3.87852231149,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
77,23,-2.24899442374,0.143313598738,-2.17687483596,-0.0434782608696,-0.0434782608696,-0.0434782608696,0.5,0.5,0.5,0.0,0.0,0.0
78,3,66.6552366405,0.0615698911144,-83.8883018002,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,2.0,0.0,2.0
79,7,-7.16816575718,0.134273072492,-0.174176145028,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
80,25,-2.14362371599,0.144912513119,0.163360138294,-0.04,-0.04,-0.04,0.5,0.5,0.5,0.0,0.0,0.0
81,5,-0.056626311309,-10.2150554288,0.056626311309,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
82,4,-12.5656397545,0.12332521291,0.0656397544738,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
83,2,-0.069438496419,0.0733145582236,-25.7266696223,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
84,25,-0.152379127969,-1.99759175108,0.182375579227,-0.04,-0.04,-0.04,0.5,0.5,0.5,0.0,0.0,0.0
85,12,8.29989883649,-8.29989883649,-4.30843746043,-0.0833333333333,-0.0833333333333,-0.0833333333333,0.5,0.5,0.5,1.0,1.0,0.0
86,3,-0.0465613620037,0.121104354328,-17.4159473072,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
87,4,-0.041172460816,-12.7109563001,0.041172460816,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
88,8,-0.093144375783,0.126934432258,-6.61695022697,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
89,3,-0.0428084053684,-17.1851151065,0.104757436345,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
90,8,24.9788155919,-6.39872297,-24.9788155919,-0.125,-0.125,-0.125,0.5,0.5,0.5,2.0,0.0,2.0
91,16,-0.0721306850342,-3.18617892112,0.119086600273,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
92,5,-0.152127247531,0.152127247531,-10.3433763829,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
93,3,-16.812695548,0.175392303955,0.00776553815465,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
94,4,-12.6269443377,0.166893937869,0.126944337737,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
95,7,-0.110805170348,-7.33143342193,0.110805170348,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
96,6,-0.0849696518193,-8.88106505559,-0.59870124902,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
97,18,5.52734904281,-5.51130352941,-2.84303661293,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,1.0,1.0,0.0
98,4,-12.7017704807,0.237622033176,-13.3061383048,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
99,5,-0.0896456899769,-10.2099107896,0.174013551976,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
100,2,-0.0482861794566,-25.7861672102,0.0482861794566,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
101,5,-10.0223863522,0.0223863522485,0.163159034901,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
102,4,-0.0628819261706,0.1393314061,-12.9157582117,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
103,6,-8.40460091933,0.10239250045,-0.147058218857,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
104,6,-0.069271900941,-8.59931862233,0.069271900941,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
105,19,-0.138750576407,0.174319253252,-2.56034539106,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
106,10,-5.05065128734,0.0506512873393,0.0327967813157,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
107,11,-0.0876798087829,-5.06534233013,0.0876798087829,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
108,9,-5.66760690372,0.112051348164,0.126012240619,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
109,5,-10.1753980939,0.11693197082,0.0662782678949,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
110,13,-3.9020479171,0.0558940709426,0.0865103337897,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
111,13,-0.0685987307578,0.115777542099,-3.90505517414,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
112,5,-0.140784505396,-10.3832333161,0.140784505396,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
113,10,-5.04676125519,0.0467612551927,0.0627829489139,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
114,8,-0.0649760267667,-6.8268002933,0.0903616063498,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
115,2,-0.105951209068,-26.1268923469,-0.187145936882,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
116,3,-0.188546973067,-17.5017216385,-0.417956659534,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
117,5,-0.0989810567241,-10.529055336,-0.1403363832,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
118,22,-0.0386321694062,-2.28268187326,0.0853164608485,-0.0454545454545,-0.0454545454545,-0.0454545454545,0.5,0.5,0.5,0.0,0.0,0.0
119,2,-25.1526867388,-0.486463926089,0.152686738758,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
120,7,-0.190857343793,0.190891840859,-7.55341756753,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
121,2,-0.0493891770189,0.0493891770189,-25.8269420562,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
122,3,-16.7382969056,0.0716302388959,0.182019853756,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
123,7,-0.150950849792,-7.28406946428,0.15421404391,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
124,10,-5.09211741798,0.0984039341398,0.0925684663389,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
125,3,-0.0345234420673,0.0345234420673,-16.9983095861,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
126,11,-4.66500691752,0.172347196528,0.119552372062,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
127,11,-0.0553125992981,-0.0710130586857,-4.68441873838,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
128,1,-0.200363916219,0.0256451937444,-50.8111596202,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
129,2,-0.0526916600731,0.0526916600731,-25.6189062689,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
130,6,-0.0493079817004,0.103681410689,-8.47201286584,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
131,14,-0.123405161991,-0.253149048444,-3.53064564863,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
132,4,-12.6088274184,0.139203923386,0.108827418352,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
133,18,-2.87206384016,-0.123388840022,0.10488496745,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,0.0,0.0,0.0
134,15,-0.173981869448,0.185919152254,-3.25821792188,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,0.0,0.0,0.0
135,5,-10.1849546035,0.195569375886,0.184954603476,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
136,8,-6.36323610245,0.113236102454,0.139376319107,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
137,10,-0.0819794353548,0.0820077167427,-5.1291201487,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
138,22,-2.32216617775,0.134671830043,0.0494389050198,-0.0454545454545,-0.0454545454545,-0.0454545454545,0.5,0.5,0.5,0.0,0.0,0.0
139,9,22.1824974939,0.129291459056,-27.867932714,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,2.0,0.0,2.0
140,8,-6.33987049964,0.12997196151,0.0898704996374,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
141,9,-0.106834909499,0.185447160872,-5.62389091284,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
142,4,-0.016122114873,0.016122114873,-13.1670712351,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
143,23,-2.3122291435,0.138799309068,0.149717962462,-0.0434782608696,-0.0434782608696,-0.0434782608696,0.5,0.5,0.5,0.0,0.0,0.0
144,18,-0.15528246624,0.15528246624,-2.98843184406,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,0.0,0.0,0.0
145,4,-12.5234941712,0.175981620508,0.0234941711891,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
146,2,-0.0612686659197,-25.7534788912,0.0612686659197,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
147,8,-0.125715592737,0.125715592737,-6.44613682404,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
148,20,-2.57530452297,0.0753045229734,0.160804060843,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
149,2,-0.122483935796,-26.0056213611,0.122483935796,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
150,25,-2.09445634186,0.0494991412826,-0.0983011851622,41.9836795638,27.3058436465,34.3396509374,0.5002399999999989,0.5002399999999989,0.5002399999999989,0.0,0.0,0.0
151,1,-50.0542883298,0.0542883298475,0.122152871907,27.3018417461,42.744445093,30.7678638101,0.5002499999999989,0.5002499999999989,0.5002499999999989,0.0,0.0,0.0
152,64,5.41670280742,-3.10283842499,-3.19276274277,40.0464704233,24.1731966623,31.1571586663,0.500889999999996,0.500889999999996,0.500889999999996,4.0,2.0,2.0
153,65,-0.852044645298,0.13058685398,0.0828138760677,47.0968533651,27.5471916178,33.3815334524,0.501539999999993,0.501539999999993,0.501539999999993,0.0,0.0,0.0
154,37,-1.42414030118,0.0765835360499,0.0372568582388,39.7919774635,24.6695119098,27.5005524666,0.5019099999999913,0.5019099999999913,0.5019099999999913,0.0,0.0,0.0
155,11,-4.61825012261,0.072795577155,0.177466347004,40.1607918577,25.5708001121,22.0700672648,0.5020199999999908,0.5020199999999908,0.5020199999999908,0.0,0.0,0.0
156,4,-0.0731418253805,0.112733971276,-13.3973106391,29.9580804557,15.7488611341,15.0018602386,0.5020599999999906,0.5020599999999906,0.5020599999999906,0.0,0.0,0.0
157,7,-7.2558880027,0.135267531308,0.113030859843,39.0296132565,22.1399294351,28.7164330823,0.5021299999999903,0.5021299999999903,0.5021299999999903,0.0,0.0,0.0
158,1,-50.1439229575,0.143972674782,0.143922957464,88.5144912601,77.1496764421,19.5507524014,0.5021399999999903,0.5021399999999903,0.5021399999999903,0.0,0.0,0.0
159,14,-0.0457983021947,-3.6930494546,0.0457983021947,41.5912196508,19.5183907832,33.3734933415,0.5022799999999896,0.5022799999999896,0.5022799999999896,0.0,0.0,0.0
160,21,-2.44584772101,0.163656005083,0.0648953400619,42.7677485574,21.3716182716,30.4192713705,0.5024899999999887,0.5024899999999887,0.5024899999999887,0.0,0.0,0.0
161,95,-0.575019872623,0.0772814135503,0.0487732020383,36.4303960471,19.7596121973,26.5851627522,0.5034399999999843,0.5034399999999843,0.5034399999999843,0.0,0.0,0.0
162,89,-0.0483123054102,-0.58682034885,0.0560723986264,34.0406643785,20.3509616144,22.500386917,0.5043299999999803,0.5043299999999803,0.5043299999999803,0.0,0.0,0.0
163,34,5.84632722648,0.0639402197011,-7.34637077474,32.8849204235,17.3620893394,23.3284386116,0.5046699999999787,0.5046699999999787,0.5046699999999787,2.0,0.0,2.0
164,37,-0.0434126963971,0.105231399842,-1.41454067863,34.593364693,17.3675505422,24.5555627209,0.5050399999999771,0.5050399999999771,0.5050399999999771,0.0,0.0,0.0
165,18,11.0822776026,-13.984282908,0.0947718347774,30.5740813315,14.3987891227,22.2211534563,0.5052199999999762,0.5052199999999762,0.5052199999999762,2.0,2.0,0.0
166,38,-0.0783398830479,0.113629826816,-1.2999517726,30.0930605499,16.3807635543,21.3890626132,0.5055999999999745,0.5055999999999745,0.5055999999999745,0.0,0.0,0.0
167,22,2.22621560824,0.105374014289,-4.50629999573,35.3226777586,17.9286259054,27.8018732504,0.5058199999999735,0.5058199999999735,0.5058199999999735,1.0,0.0,1.0
168,15,-0.0635416336756,0.063544338964,-3.42801939117,29.4746787071,18.6949051599,18.8051422576,0.5059699999999728,0.5059699999999728,0.5059699999999728,0.0,0.0,0.0
169,50,-0.088508078879,-0.941993981735,0.118574201346,27.970652191,14.7765152755,18.9283074033,0.5064699999999706,0.5064699999999706,0.5064699999999706,0.0,0.0,0.0
170,16,-3.21015858956,0.085166252403,0.134289923154,32.0751501285,12.9592500068,26.7659246717,0.5066299999999698,0.5066299999999698,0.5066299999999698,0.0,0.0,0.0
171,3,-0.055674955346,-0.0892373563078,-17.3089955962,19.7372109691,8.83431283633,21.3968718747,0.5066599999999697,0.5066599999999697,0.5066599999999697,0.0,0.0,0.0
172,8,-6.31908819004,0.0690881900424,0.161158394416,33.0438713133,16.1104237624,20.8609633632,0.5067399999999693,0.5067399999999693,0.5067399999999693,0.0,0.0,0.0
173,33,4.50073827083,0.0747666162123,-6.0298891529,35.3962539976,18.0717964642,24.6788474204,0.5070699999999678,0.5070699999999678,0.5070699999999678,2.0,0.0,2.0
174,63,7.86863103182,-3.09744901767,-5.49535776918,33.6633165488,16.9549142233,23.8872784102,0.507699999999965,0.507699999999965,0.507699999999965,5.0,2.0,3.0
175,84,2.3313160014,0.0693741768724,-2.92501399607,37.7136198218,18.9023233489,25.0718201184,0.5085399999999611,0.5085399999999611,0.5085399999999611,2.0,0.0,2.0
176,45,7.71648394667,0.121677251779,-8.84060167044,36.4400923623,19.0285354035,26.1870041794,0.5089899999999591,0.5089899999999591,0.5089899999999591,4.0,0.0,4.0
177,27,-0.045682410935,-1.88881565514,0.0809610170033,34.6166790238,16.3584773833,24.9752257014,0.5092599999999579,0.5092599999999579,0.5092599999999579,0.0,0.0,0.0
178,14,-3.65744913947,0.146424635966,0.0860205680404,40.8330483947,18.681387681,27.2940966231,0.5093999999999572,0.5093999999999572,0.5093999999999572,0.0,0.0,0.0
179,13,-0.101192245845,0.0750586800614,-3.89354899879,43.6079065387,12.233090458,35.5628572496,0.5095299999999566,0.5095299999999566,0.5095299999999566,0.0,0.0,0.0
180,24,4.14120649314,-4.14120649314,-2.42277057206,34.7224542797,13.6494341567,28.7136723101,0.5097699999999555,0.5097699999999555,0.5097699999999555,1.0,1.0,0.0
181,5,-0.0297459634132,0.0297459634132,-10.296357231,31.3005043507,20.1566386163,20.3421255589,0.5098199999999553,0.5098199999999553,0.5098199999999553,0.0,0.0,0.0
182,59,7.5753634212,-6.71039782853,-1.60090930829,38.0690664073,17.9658269366,26.4454543333,0.5104099999999526,0.5104099999999526,0.5104099999999526,5.0,4.0,1.0
183,30,-1.72901869714,0.0745994473761,0.0828279750781,37.7844374438,16.4371775637,29.241597723,0.5107099999999513,0.5107099999999513,0.5107099999999513,0.0,0.0,0.0
184,62,8.01731307445,-5.6469155286,-3.1576027203,39.1082578696,18.7260484345,27.1471016868,0.5113299999999484,0.5113299999999484,0.5113299999999484,5.0,3.0,2.0
