episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,eps_greedy_0,eps_greedy_1,eps_greedy_2,collisions_0,collisions_1,collisions_2
50,11,-0.0775133687919,-4.62296791425,0.0775133687919,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
51,14,-0.256839676686,-3.82826824811,0.256839676686,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
52,22,-0.226504877172,-0.226504877172,-2.11780644454,-0.0454545454545,-0.0454545454545,-0.0454545454545,0.5,0.5,0.5,0.0,0.0,0.0
53,8,-0.183330706765,-0.183330706765,-6.33003066477,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
54,11,-4.81577087258,-0.270316327126,0.270316327126,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
55,1,-50.350117511,-0.350117511007,0.350117511007,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
56,3,-16.9957577012,-0.329091034536,0.329091034536,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
57,23,-0.126717854685,-0.126717854685,-2.10423771967,-0.0434782608696,-0.0434782608696,-0.0434782608696,0.5,0.5,0.5,0.0,0.0,0.0
58,13,-0.254013473678,-4.10016731983,0.254013473678,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
59,16,12.3608479847,12.3608479847,-15.6600259547,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,2.0,0.0,2.0
60,14,-3.80078550764,-0.229356936211,0.229356936211,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
61,8,-6.46758041186,-0.217580411862,0.217580411862,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
62,2,-0.244386261177,-25.2443862612,0.064645761802,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
63,21,-0.144274749,-2.52522712995,0.144274749,-0.047619047619,-0.047619047619,-0.047619047619,0.5,0.5,0.5,0.0,0.0,0.0
64,11,-4.6868440022,-0.141389456745,0.141389456745,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
65,18,-2.99795586391,-0.220178086132,0.220178086132,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,0.0,0.0,0.0
66,9,-0.166638282601,-5.72219383816,0.166638282601,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
67,11,-0.188542637489,-0.188542637489,-4.61774303818,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
68,8,-6.50464056644,-0.254640566435,0.254640566435,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
69,25,1.79255362629,3.79255362629,-3.82096465575,-0.04,-0.04,-0.04,0.5,0.5,0.5,1.0,0.0,1.0
70,13,-0.248450133946,-0.248450133946,-3.79503327551,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
71,6,-0.168259146407,-8.50159247974,0.168259146407,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
72,13,-3.95914273866,-0.112988892503,0.112988892503,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
73,2,-0.360408859101,-0.360408859101,-25.653573513,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
74,14,-0.130585322829,-3.70201389426,0.130585322829,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
75,4,-12.7229405444,-0.222940544381,0.222940544381,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
76,30,-1.80626878542,-0.139602118757,0.139602118757,-0.0333333333333,-0.0333333333333,-0.0333333333333,0.5,0.5,0.5,0.0,0.0,0.0
77,32,-0.215444549444,-1.77794454944,0.0873923579063,-0.03125,-0.03125,-0.03125,0.5,0.5,0.5,0.0,0.0,0.0
78,8,-6.41870404902,-0.168704049023,-0.203628355508,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
79,12,-4.30145982765,-0.134793160987,0.0164935103101,-0.0833333333333,-0.0833333333333,-0.0833333333333,0.5,0.5,0.5,0.0,0.0,0.0
80,24,6.05327029248,8.13660362581,-8.13788174817,-0.0416666666667,-0.0416666666667,-0.0416666666667,0.5,0.5,0.5,0.0,2.0,2.0
81,20,-0.27875570655,-0.27875570655,-2.32303678768,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
82,7,-7.34421609993,-0.201358957069,0.201358957069,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
83,6,33.2386392871,33.2386392871,-42.4952717511,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,2.0,2.0
84,10,-0.126421543118,-5.12642154312,0.126421543118,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
85,6,-8.52697677103,-0.193643437695,0.193643437695,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
86,2,-0.177582880605,-25.1775828806,0.177582880605,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
87,6,-8.51851962462,-0.185186291283,0.185186291283,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
88,15,-0.316872490609,-3.65020582394,0.229377740302,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,0.0,0.0,0.0
89,17,-0.15661625532,-0.15661625532,-2.85322569017,-0.0588235294118,-0.0588235294118,-0.0588235294118,0.5,0.5,0.5,0.0,0.0,0.0
90,20,-0.143922474244,-2.64392247424,0.143922474244,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
91,27,-2.07894099559,-0.227089143736,0.227089143736,-0.037037037037,-0.037037037037,-0.037037037037,0.5,0.5,0.5,0.0,0.0,0.0
92,9,-0.270856754242,-5.8264123098,0.270856754242,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
93,6,-8.57886565628,-0.245532322944,0.245532322944,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
94,19,-0.281327760513,-0.281327760513,-2.62823133433,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
95,7,-0.20002567766,-7.34288282052,0.20002567766,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
96,16,-0.224704168699,-3.3497041687,0.224704168699,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
97,4,-0.223822883335,-12.7238228833,0.223822883335,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
98,17,-3.15635195309,-0.215175482505,0.215175482505,-0.0588235294118,-0.0588235294118,-0.0588235294118,0.5,0.5,0.5,0.0,0.0,0.0
99,4,-12.6957020347,-0.195702034678,0.195702034678,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
100,4,-0.336180302233,-0.336180302233,-12.8685019081,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
101,15,9.83832508547,13.1716584188,-13.2433493996,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,2.0,0.0,2.0
102,21,-2.56453955955,-0.183587178596,0.183587178596,-0.047619047619,-0.047619047619,-0.047619047619,0.5,0.5,0.5,0.0,0.0,0.0
103,16,-3.2834063409,-0.158406340902,0.158406340902,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
104,23,8.51389777521,6.33998473173,-8.58132225352,-0.0434782608696,-0.0434782608696,-0.0434782608696,0.5,0.5,0.5,2.0,0.0,2.0
105,7,-0.185681089859,-7.32853823272,0.185681089859,18.9415899685,16.0642605098,17.3024130891,0.5000199999999999,0.5000199999999999,0.5000199999999999,0.0,0.0,0.0
106,1,-0.276155522585,-0.276155522585,-51.4663561339,46.9266371727,39.2391069739,47.3253296148,0.5000299999999999,0.5000299999999999,0.5000299999999999,0.0,0.0,0.0
107,25,3.88738465006,1.88738465006,-3.94209526342,42.7813358865,39.9217483842,36.9975907299,0.5002799999999987,0.5002799999999987,0.5002799999999987,0.0,1.0,1.0
108,6,-8.59123468543,-0.2579013521,0.2579013521,44.3034349587,45.4796977139,34.8935336247,0.5003399999999985,0.5003399999999985,0.5003399999999985,0.0,0.0,0.0
109,6,-0.230969362794,-0.230969362794,-8.28608449861,51.1521821668,55.0410218214,47.8105023466,0.5003999999999982,0.5003999999999982,0.5003999999999982,0.0,0.0,0.0
110,19,-0.139754568623,-0.139754568623,-2.57050278737,52.349608895,47.7086709867,42.0274413855,0.5005899999999973,0.5005899999999973,0.5005899999999973,0.0,0.0,0.0
111,6,-0.199373430149,-8.53270676348,0.199373430149,37.0817107173,30.4528009295,30.0560126603,0.500649999999997,0.500649999999997,0.500649999999997,0.0,0.0,0.0
112,16,-0.187451878684,-0.187451878684,-3.03660867872,46.8651278671,43.0228289152,42.3609899869,0.5008099999999963,0.5008099999999963,0.5008099999999963,0.0,0.0,0.0
113,11,-0.334952427082,-0.334952427082,-4.38046593765,46.4511829317,41.470313079,37.8292090649,0.5009199999999958,0.5009199999999958,0.5009199999999958,0.0,0.0,0.0
114,13,7.55338268073,7.55338268073,-11.57444987,50.7743949867,46.6802370537,43.0873364944,0.5010499999999952,0.5010499999999952,0.5010499999999952,0.0,1.0,1.0
115,1,-0.241172516815,-0.241172516815,-50.802108615,58.6256953478,56.8776991367,49.6872939467,0.5010599999999952,0.5010599999999952,0.5010599999999952,0.0,0.0,0.0
116,43,-0.247828247969,-1.41061894564,0.247828247969,41.0936245378,36.8115380389,34.8159803374,0.5014899999999932,0.5014899999999932,0.5014899999999932,0.0,0.0,0.0
117,78,7.59389516788,6.95286952685,-7.59389516788,41.0652019622,39.1866450629,35.5699750615,0.5022699999999897,0.5022699999999897,0.5022699999999897,4.0,2.0,6.0
118,30,14.9253067566,16.5919734233,-16.5919734233,51.340464889,48.3654605945,47.4563951274,0.5025699999999883,0.5025699999999883,0.5025699999999883,1.0,4.0,5.0
119,195,-0.147638269769,-0.147638269769,-0.122226569814,46.1521422889,44.7166564795,42.1485329802,0.5045199999999794,0.5045199999999794,0.5045199999999794,0.0,0.0,0.0
120,9,-0.210077746005,-5.76563330156,0.210077746005,38.5200461679,35.1235248182,33.5833039118,0.504609999999979,0.504609999999979,0.504609999999979,0.0,0.0,0.0
121,18,-3.00184436832,-0.224066590545,0.0167011278712,41.5228619344,42.8068823616,41.4767264856,0.5047899999999782,0.5047899999999782,0.5047899999999782,0.0,0.0,0.0
122,3,-0.164441039464,-0.164441039464,-17.239231891,58.884393692,40.0736130476,46.3128493627,0.5048199999999781,0.5048199999999781,0.5048199999999781,0.0,0.0,0.0
123,139,3.08897711015,3.44868934037,-3.44868934037,41.8044240852,41.7952403739,38.7337483282,0.5062099999999717,0.5062099999999717,0.5062099999999717,5.0,0.0,5.0
124,8,-6.53593480906,-0.285934809061,0.285934809061,37.7806900963,40.3691663295,35.0880225003,0.5062899999999714,0.5062899999999714,0.5062899999999714,0.0,0.0,0.0
125,40,-1.5073699063,-0.257369906302,0.245298278709,39.4143447213,38.5401591614,38.2975608714,0.5066899999999696,0.5066899999999696,0.5066899999999696,0.0,0.0,0.0
126,27,5.40072720408,7.25257905593,-7.27941444417,39.3864001345,39.2568975555,37.1482353762,0.5069599999999683,0.5069599999999683,0.5069599999999683,2.0,0.0,2.0
127,3,-16.8763208586,-0.209654191926,0.209654191926,44.0595566829,44.7686063846,41.7810964982,0.5069899999999682,0.5069899999999682,0.5069899999999682,0.0,0.0,0.0
128,36,-0.180477281079,-1.56936616997,0.180477281079,38.1611366901,37.8642737071,35.9859220924,0.5073499999999665,0.5073499999999665,0.5073499999999665,0.0,0.0,0.0
129,26,-0.187943022283,-0.187943022283,-2.04409412175,43.0756474779,41.7331418899,40.8564179861,0.5076099999999654,0.5076099999999654,0.5076099999999654,0.0,0.0,0.0
130,4,-0.292544814859,-0.292544814859,-12.6769459577,56.5446515679,57.3701612949,52.9575817883,0.5076499999999652,0.5076499999999652,0.5076499999999652,0.0,0.0,0.0
131,80,1.08571244545,1.08571244545,-1.78792916128,36.4916882448,35.5733074274,34.5168434028,0.5084499999999615,0.5084499999999615,0.5084499999999615,1.0,0.0,1.0
132,37,-0.211570245788,-0.211570245788,-1.19739163565,34.2102555343,34.6623504073,33.4305371247,0.5088199999999599,0.5088199999999599,0.5088199999999599,0.0,0.0,0.0
133,4,-0.134249909001,-0.134249909001,-13.2108402884,31.3470123708,31.1575271785,29.7648939937,0.5088599999999597,0.5088599999999597,0.5088599999999597,0.0,0.0,0.0
134,52,7.60107223045,7.60107223045,-8.60037263842,39.4020196108,37.8832724278,36.3267792108,0.5093799999999573,0.5093799999999573,0.5093799999999573,4.0,0.0,4.0
135,109,-0.218081320595,-0.218081320595,-0.27122869644,37.6361962438,36.1821450066,36.4364464239,0.5104699999999524,0.5104699999999524,0.5104699999999524,0.0,0.0,0.0
136,46,-1.27996194235,-0.193005420607,0.152092508219,33.3893608082,34.217015418,32.1805582215,0.5109299999999503,0.5109299999999503,0.5109299999999503,0.0,0.0,0.0
137,19,-0.182511323735,-2.8140902711,0.182511323735,34.8941118717,32.7511089758,30.1517618424,0.5111199999999494,0.5111199999999494,0.5111199999999494,0.0,0.0,0.0
138,9,-0.177987451471,-0.177987451471,-6.10453465221,36.1007051667,34.3151983751,34.7925246292,0.511209999999949,0.511209999999949,0.511209999999949,0.0,0.0,0.0
139,25,-0.249496230535,-2.24949623053,0.249496230535,34.8296181083,32.5960815823,32.9653525674,0.5114599999999478,0.5114599999999478,0.5114599999999478,0.0,0.0,0.0
140,17,-0.298761872952,-0.298761872952,-2.75790133041,32.2959351417,31.3091165038,32.1990454828,0.5116299999999471,0.5116299999999471,0.5116299999999471,0.0,0.0,0.0
141,12,-4.3165064745,-0.14983980783,0.14983980783,34.6053191423,33.9611577441,33.5565005243,0.5117499999999465,0.5117499999999465,0.5117499999999465,0.0,0.0,0.0
142,4,-12.7443548612,-0.244354861203,0.244354861203,33.6215890348,28.9550947845,36.3108194768,0.5117899999999463,0.5117899999999463,0.5117899999999463,0.0,0.0,0.0
143,77,-0.235317944847,-0.235317944847,-0.445862398931,33.8777083561,33.7485173476,32.9545104426,0.5125599999999428,0.5125599999999428,0.5125599999999428,0.0,0.0,0.0
144,10,-0.232697794717,-0.232697794717,-4.9915573969,40.9736907065,39.4565122008,36.005418998,0.5126599999999424,0.5126599999999424,0.5126599999999424,0.0,0.0,0.0
145,21,-2.60795755022,-0.227005169264,0.227005169264,34.408382938,33.6520528765,35.0587796768,0.5128699999999414,0.5128699999999414,0.5128699999999414,0.0,0.0,0.0
146,7,-0.255029009395,-7.39788615225,0.255029009395,30.0635030695,29.1815051607,25.3226234828,0.5129399999999411,0.5129399999999411,0.5129399999999411,0.0,0.0,0.0
147,143,1.56030325611,1.90995360576,-1.90995360576,31.8195829635,32.3091488664,30.6358189143,0.5143699999999346,0.5143699999999346,0.5143699999999346,3.0,0.0,3.0
148,15,-0.228465613029,-0.228465613029,-3.23840668737,34.9650089542,34.3845084071,33.326218156,0.5145199999999339,0.5145199999999339,0.5145199999999339,0.0,0.0,0.0
149,86,3.89984544803,4.48124079687,-4.52333925828,30.3980114938,29.6323950887,28.9083737031,0.51537999999993,0.51537999999993,0.51537999999993,4.0,0.0,4.0
150,19,-0.251024426801,-2.88260337417,0.251024426801,37.2982606072,37.8681094239,35.6425469926,0.5155699999999291,0.5155699999999291,0.5155699999999291,0.0,0.0,0.0
151,31,4.65253087033,6.26543409613,-6.26543409613,31.9571106818,34.1496429011,32.8475615401,0.5158799999999277,0.5158799999999277,0.5158799999999277,0.0,2.0,2.0
152,8,-0.161569759576,-0.161569759576,-6.70330119706,37.4541405067,36.5471022055,35.9834356979,0.5159599999999274,0.5159599999999274,0.5159599999999274,0.0,0.0,0.0
153,40,-1.35344357667,-0.103443576674,0.103443576674,35.8292868912,35.3709271535,34.3642911255,0.5163599999999255,0.5163599999999255,0.5163599999999255,0.0,0.0,0.0
154,21,-0.327696874226,-0.327696874226,-2.22990606733,36.22865013,35.3357497908,35.2500793735,0.5165699999999246,0.5165699999999246,0.5165699999999246,0.0,0.0,0.0
155,1,-50.1949081742,-0.194908174239,0.194908174239,39.0268783569,27.2533689737,22.324847281,0.5165799999999245,0.5165799999999245,0.5165799999999245,0.0,0.0,0.0
156,13,-0.155699309194,-4.00185315535,0.155699309194,36.5174160554,35.4224491303,34.1427820325,0.516709999999924,0.516709999999924,0.516709999999924,0.0,0.0,0.0
157,66,-0.188697508864,-0.94627326644,0.188697508864,30.5980065167,29.4030641092,29.0122603232,0.517369999999921,0.517369999999921,0.517369999999921,0.0,0.0,0.0
158,52,-1.08883845164,-0.127299990099,0.127299990099,25.3833804062,26.0448441116,25.2389971264,0.5178899999999186,0.5178899999999186,0.5178899999999186,0.0,0.0,0.0
159,25,-2.113443673,-0.113443673005,0.113443673005,28.9802189636,29.8700457597,29.3819369149,0.5181399999999174,0.5181399999999174,0.5181399999999174,0.0,0.0,0.0
160,77,0.512964255213,1.16231490456,-1.1792540263,31.296350752,30.9889525698,30.2639779878,0.5189099999999139,0.5189099999999139,0.5189099999999139,1.0,0.0,1.0
161,21,-0.1488827737,-2.52983515465,0.1488827737,28.4613966885,26.8989132047,26.9336253646,0.519119999999913,0.519119999999913,0.519119999999913,0.0,0.0,0.0
162,4,-12.7778669682,-0.277866968186,0.277866968186,23.8898156136,22.2010595649,19.6707705855,0.5191599999999128,0.5191599999999128,0.5191599999999128,0.0,0.0,0.0
163,19,-2.75815666316,-0.126577715793,0.126577715793,29.514036475,31.1046178592,30.1024639136,0.5193499999999119,0.5193499999999119,0.5193499999999119,0.0,0.0,0.0
164,2,-0.375038803576,-0.375038803576,-25.3256330328,28.9316946566,25.2055932581,22.6123524606,0.5193699999999118,0.5193699999999118,0.5193699999999118,0.0,0.0,0.0
165,16,-0.253148495995,-3.378148496,0.253148495995,36.5086826496,33.5473996401,34.9776420034,0.5195299999999111,0.5195299999999111,0.5195299999999111,0.0,0.0,0.0
166,9,-0.191318270174,-5.74687382573,0.191318270174,33.3694800933,31.1071189774,30.2270590034,0.5196199999999107,0.5196199999999107,0.5196199999999107,0.0,0.0,0.0
167,10,-5.20443573255,-0.204435732552,0.0491712536583,27.7811504304,30.4004524589,27.1439608037,0.5197199999999103,0.5197199999999103,0.5197199999999103,0.0,0.0,0.0
168,9,-0.307560539949,-0.307560539949,-5.42797766541,27.5406773157,28.9739644461,27.1046416627,0.5198099999999098,0.5198099999999098,0.5198099999999098,0.0,0.0,0.0
169,4,-12.6748521327,-0.174852132727,0.174852132727,35.9121969044,41.0465066433,39.7918593884,0.5198499999999097,0.5198499999999097,0.5198499999999097,0.0,0.0,0.0
170,155,0.519609796146,0.519609796146,-0.880605377692,35.4588590639,32.8775723082,27.5323985338,0.5213999999999026,0.5213999999999026,0.5213999999999026,0.0,1.0,1.0
171,13,-0.193903923378,-4.04005776953,0.193903923378,36.0983293148,34.8453799394,28.2095816938,0.521529999999902,0.521529999999902,0.521529999999902,0.0,0.0,0.0
172,12,-0.206244456588,-4.37291112325,0.206244456588,41.8698795537,40.2668622633,31.574275439,0.5216499999999015,0.5216499999999015,0.5216499999999015,0.0,0.0,0.0
173,43,-0.184294871877,-1.34708556955,0.184294871877,38.2233830399,34.0328723497,29.3880598725,0.5220799999998995,0.5220799999998995,0.5220799999998995,0.0,0.0,0.0
174,183,0.405272752776,0.13204870906,-0.405272752776,31.9665412567,29.7466992446,24.6026972853,0.5239099999998912,0.5239099999998912,0.5239099999998912,1.0,0.0,1.0
175,44,2.13212132292,2.13212132292,-3.37210186471,34.6975403428,31.23578847,26.9717756638,0.5243499999998892,0.5243499999998892,0.5243499999998892,1.0,0.0,1.0
