episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,eps_greedy_0,eps_greedy_1,eps_greedy_2,collisions_0,collisions_1,collisions_2
36,2,-0.324445866317,-0.324445866317,-25.4891188416,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
37,5,-0.357927010048,-0.357927010048,-10.0744969108,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
38,2,-0.192830345445,-25.1928303454,0.192830345445,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
39,2,-0.281018872177,-25.2810188722,0.281018872177,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
40,4,-12.624547775,-0.124547775011,0.124547775011,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
41,18,-0.214058394242,-0.214058394242,-2.9188585659,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,0.0,0.0,0.0
42,8,-6.48190187587,-0.231901875871,-6.25431454533,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
43,15,-0.369503163886,-0.369503163886,-3.21583688356,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,0.0,0.0,0.0
44,3,-0.281942969778,-16.9486096364,0.281942969778,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
45,14,-3.90057955686,-0.329150985434,0.240536266003,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.5,0.5,0.5,0.0,0.0,0.0
46,7,-0.341861955273,-0.341861955273,-7.05326198355,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
47,13,-4.02126995191,-0.175116105756,0.175116105756,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
48,20,-0.123317245559,-0.123317245559,-2.48929381978,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
49,11,-0.209156722259,-4.75461126771,0.209156722259,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
50,11,-4.67730541636,-0.131850870902,0.131850870902,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
51,6,8.18534485571,16.518678189,-16.547960718,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,1.0,0.0,1.0
52,3,-0.131434071657,-16.7981007383,-0.227905128966,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
53,54,-0.353284615518,-1.27921054144,0.353284615518,-0.0185185185185,-0.0185185185185,-0.0185185185185,0.5,0.5,0.5,0.0,0.0,0.0
54,2,-0.257030554796,-25.2570305548,0.257030554796,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
55,13,-0.251932313163,-0.251932313163,-3.74444039648,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
56,2,-0.396285041692,-25.3962850417,-0.0279608499486,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
57,16,-0.178946526505,-0.178946526505,-3.07311169463,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
58,41,-0.257364544306,-1.47687673943,0.24088915317,-0.0243902439024,-0.0243902439024,-0.0243902439024,0.5,0.5,0.5,0.0,0.0,0.0
59,5,-0.211363868263,-10.2113638683,0.183679300256,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
60,18,-0.214639534638,-0.214639534638,-2.62570107742,-0.0555555555556,-0.0555555555556,-0.0555555555556,0.5,0.5,0.5,0.0,0.0,0.0
61,5,-0.354906253416,-10.3549062534,-9.8796173619,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
62,5,-0.316395514369,-0.316395514369,-10.4850597767,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
63,25,-0.165193056041,-2.16519305604,0.165193056041,-0.04,-0.04,-0.04,0.5,0.5,0.5,0.0,0.0,0.0
64,7,-7.26545927548,-0.122602132624,0.122602132624,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
65,11,-4.78192845472,-0.236473909261,0.236473909261,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
66,2,-0.280238827964,-0.280238827964,-25.4061839689,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
67,2,-0.258014619804,-25.2580146198,-0.500126085103,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
68,16,-0.158840764273,-3.28384076427,0.158840764273,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
69,19,-0.364578798025,-2.99615774539,0.364578798025,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
70,10,-5.15860365059,-0.158603650585,0.132258116202,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
71,5,-10.1288289755,-0.128828975529,0.128828975529,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
72,9,-5.71939665977,-0.163841104218,0.163841104218,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
73,41,4.72919595517,4.72919595517,-5.99418567479,-0.0243902439024,-0.0243902439024,-0.0243902439024,0.5,0.5,0.5,2.0,0.0,2.0
74,4,-12.7051592092,-0.205159209201,0.205159209201,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
75,8,-6.50560625587,-0.255606255868,0.255606255868,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
76,6,-0.378002870553,-0.378002870553,-8.16293750571,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
77,6,-8.69102098164,-0.357687648312,0.33398811143,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
78,2,-0.136615472209,-0.136615472209,-26.6595014966,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
79,8,-0.196334976175,-6.44633497617,0.196334976175,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
80,16,6.05048410679,6.05048410679,-9.50715397533,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,1.0,1.0
81,7,21.3046674378,28.4475245806,-28.4475245806,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,2.0,2.0
82,5,-0.197493320353,-0.197493320353,-10.5158968376,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
83,42,-0.308202395754,-0.308202395754,-0.979729793952,-0.0238095238095,-0.0238095238095,-0.0238095238095,0.5,0.5,0.5,0.0,0.0,0.0
84,11,-0.317616685218,-0.317616685218,-4.41580225659,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
85,15,-3.53820939689,-0.204876063556,0.204876063556,-0.0666666666667,-0.0666666666667,-0.0666666666667,0.5,0.5,0.5,0.0,0.0,0.0
86,6,-0.252776049777,-8.58610938311,-8.43619605228,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
87,13,-4.19049062996,-0.344336783811,0.344336783811,-0.0769230769231,-0.0769230769231,-0.0769230769231,0.5,0.5,0.5,0.0,0.0,0.0
88,7,-0.224858104245,-7.3677152471,0.224858104245,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
89,11,-0.28083631176,-4.82629085721,0.28083631176,-0.0909090909091,-0.0909090909091,-0.0909090909091,0.5,0.5,0.5,0.0,0.0,0.0
90,4,-0.244691067695,-0.244691067695,-12.6302322686,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
91,7,-0.194725956751,-0.194725956751,-7.16381725289,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
92,2,-0.177921628218,-0.177921628218,-25.7990640425,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
93,4,-0.291203309446,-12.7912033094,-12.8362862095,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
94,5,-0.219802502329,-0.219802502329,-10.2791971542,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
95,4,-0.190419750175,-0.190419750175,-12.6560443981,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
96,4,-0.0794125051973,-0.0794125051973,-12.9008242457,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
97,7,-0.129975104716,-0.129975104716,-7.72231610714,-0.142857142857,-0.142857142857,-0.142857142857,0.5,0.5,0.5,0.0,0.0,0.0
98,6,33.1391530124,33.1391530124,-41.7802687691,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,2.0,0.0,2.0
99,8,-0.191349194882,-6.44134919488,0.191349194882,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
100,3,-0.158557685931,-16.8252243526,-0.13453946002,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
101,1,-50.1529142962,-0.152914296214,0.152914296214,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
102,20,-0.186761380617,-0.186761380617,-2.4775755429,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
103,4,-0.407530783194,-0.407530783194,-12.8609898166,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
104,22,-0.267530780535,-0.267530780535,-2.07247894833,-0.0454545454545,-0.0454545454545,-0.0454545454545,0.5,0.5,0.5,0.0,0.0,0.0
105,20,-0.208267528904,-0.208267528904,-2.34348012647,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
106,32,-0.158666972654,-0.158666972654,-1.47428035519,-0.03125,-0.03125,-0.03125,0.5,0.5,0.5,0.0,0.0,0.0
107,19,-0.224685872609,-2.85626481998,0.179731871465,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
108,6,-8.66156862035,-0.328235287019,-8.30743977519,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
109,20,-2.6640958152,-0.164095815204,0.164095815204,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
110,20,9.88391070858,7.38391070858,-9.88391070858,-0.05,-0.05,-0.05,0.5,0.5,0.5,2.0,0.0,2.0
111,24,-2.30720710427,-0.223873770939,0.223873770939,-0.0416666666667,-0.0416666666667,-0.0416666666667,0.5,0.5,0.5,0.0,0.0,0.0
112,5,-10.1620216142,-0.162021614179,0.162021614179,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
113,3,-0.219014507843,-0.219014507843,-17.1140069753,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
114,6,-0.202346254171,-8.5356795875,0.180524993655,-0.166666666667,-0.166666666667,-0.166666666667,0.5,0.5,0.5,0.0,0.0,0.0
115,9,-5.71545834762,-0.159902792065,0.0490624060444,-0.111111111111,-0.111111111111,-0.111111111111,0.5,0.5,0.5,0.0,0.0,0.0
116,10,-0.224260012732,-0.224260012732,-4.90912480744,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
117,24,6.06005444179,8.14338777512,-8.17270079851,-0.0416666666667,-0.0416666666667,-0.0416666666667,0.5,0.5,0.5,2.0,0.0,2.0
118,3,-16.8117436229,-0.145076956212,0.145076956212,-0.333333333333,-0.333333333333,-0.333333333333,0.5,0.5,0.5,0.0,0.0,0.0
119,19,-0.155170921492,-0.155170921492,-2.58580733601,-0.0526315789474,-0.0526315789474,-0.0526315789474,0.5,0.5,0.5,0.0,0.0,0.0
120,7,-0.110958757913,-7.25381590077,0.110958757913,24.5934880751,28.4446360176,32.8053992453,0.5000599999999997,0.5000599999999997,0.5000599999999997,0.0,0.0,0.0
121,36,1.2778563012,2.66674519009,-2.66674519009,39.1535238123,38.9799476201,48.6981771641,0.5004199999999981,0.5004199999999981,0.5004199999999981,0.0,1.0,1.0
122,9,-5.80003423229,-0.244478676739,-0.654372655388,33.853325922,28.2026444467,36.842461187,0.5005099999999977,0.5005099999999977,0.5005099999999977,0.0,0.0,0.0
123,63,3.01239568191,2.21874488826,-3.06434991334,36.1719417937,34.0557754227,41.7063310913,0.5011399999999948,0.5011399999999948,0.5011399999999948,2.0,0.0,2.0
124,39,1.17668127266,2.45873255471,-2.46346156294,33.1356734726,31.6608449654,39.8713791867,0.501529999999993,0.501529999999993,0.501529999999993,0.0,1.0,1.0
125,47,8.40454799922,8.40454799922,-9.50851316708,35.6881057609,34.3376360485,40.1930564445,0.5019999999999909,0.5019999999999909,0.5019999999999909,0.0,4.0,4.0
126,6,-0.216407537223,-0.216407537223,-8.47733752,47.0605146339,42.5448537692,49.2001250088,0.5020599999999906,0.5020599999999906,0.5020599999999906,0.0,0.0,0.0
127,9,-0.222471972672,-5.77802752823,0.222471972672,27.4337220871,27.5967627151,35.1767233478,0.5021499999999902,0.5021499999999902,0.5021499999999902,0.0,0.0,0.0
128,105,-0.158606030932,-0.634796507122,0.141569951898,37.2249155389,36.5024736928,42.9379818354,0.5031999999999854,0.5031999999999854,0.5031999999999854,0.0,0.0,0.0
129,27,-0.140953646058,-0.140953646058,-1.78741501198,30.011535272,30.7453980551,36.0083823447,0.5034699999999842,0.5034699999999842,0.5034699999999842,0.0,0.0,0.0
130,34,-1.66306513812,-0.192476902829,0.189523658195,34.974136246,34.6974119684,39.1328521932,0.5038099999999827,0.5038099999999827,0.5038099999999827,0.0,0.0,0.0
131,98,2.44511344143,2.95531752306,-2.96402706162,30.6508912992,30.3550039042,35.6768009644,0.5047899999999782,0.5047899999999782,0.5047899999999782,2.0,1.0,3.0
132,37,-1.56753659861,-0.216185247261,0.209137955974,31.8576000542,31.504516873,36.0666035043,0.5051599999999765,0.5051599999999765,0.5051599999999765,0.0,0.0,0.0
133,24,-2.40749696134,-0.324163628006,0.236576309546,32.0266702523,30.3821597211,36.7016872888,0.5053999999999754,0.5053999999999754,0.5053999999999754,0.0,0.0,0.0
134,44,-1.28986901445,-0.153505378087,0.153505378087,30.5273663043,28.0533986925,33.1919832108,0.5058399999999734,0.5058399999999734,0.5058399999999734,0.0,0.0,0.0
135,52,-1.14954729062,-0.188008829077,0.188008829077,28.6535395157,26.2344810435,31.9368271902,0.506359999999971,0.506359999999971,0.506359999999971,0.0,0.0,0.0
136,15,-0.240924403339,-0.240924403339,-3.51175349675,27.4230783145,25.1599246144,26.9821233511,0.5065099999999704,0.5065099999999704,0.5065099999999704,0.0,0.0,0.0
137,146,-0.176808027099,-0.519273780524,0.174723518582,32.383916801,31.4558489806,36.1247724876,0.5079699999999637,0.5079699999999637,0.5079699999999637,0.0,0.0,0.0
138,131,4.81483049345,5.19650988276,-5.19650988276,30.5191692304,30.0493835115,33.978963649,0.5092799999999578,0.5092799999999578,0.5092799999999578,7.0,0.0,7.0
139,25,-0.213623389791,-0.213623389791,-1.88950345829,36.0042194843,34.8578189135,39.6164114606,0.5095299999999566,0.5095299999999566,0.5095299999999566,0.0,0.0,0.0
140,7,-0.271962601401,-0.271962601401,-7.33900317217,29.7940339787,27.0050312323,29.832967639,0.5095999999999563,0.5095999999999563,0.5095999999999563,0.0,0.0,0.0
141,95,-0.666062906741,-0.139747117268,0.12538986112,34.2048212735,32.9245545974,37.2323387682,0.510549999999952,0.510549999999952,0.510549999999952,0.0,0.0,0.0
142,77,-0.810903116509,-0.161552467159,0.161552467159,28.7183667023,28.3942762834,32.2945723621,0.5113199999999485,0.5113199999999485,0.5113199999999485,0.0,0.0,0.0
143,9,-0.292220727963,-5.84777628352,0.292220727963,30.0079004169,30.2094589108,35.2070770098,0.5114099999999481,0.5114099999999481,0.5114099999999481,0.0,0.0,0.0
144,77,-0.291842942524,-0.291842942524,-0.410511495199,30.3969969266,28.3139209281,33.5494429488,0.5121799999999446,0.5121799999999446,0.5121799999999446,0.0,0.0,0.0
145,5,-0.320584277623,-0.320584277623,-10.3563242867,20.5361771405,18.5814415276,27.7748312473,0.5122299999999443,0.5122299999999443,0.5122299999999443,0.0,0.0,0.0
146,59,-0.229327115813,-0.229327115813,-0.710975263666,28.5172211134,26.5326537859,31.5701741889,0.5128199999999417,0.5128199999999417,0.5128199999999417,0.0,0.0,0.0
147,61,-1.03989809744,-0.220225966291,0.220225966291,24.0645352827,22.5115840853,27.2348268091,0.5134299999999389,0.5134299999999389,0.5134299999999389,0.0,0.0,0.0
148,82,-0.836668985951,-0.22691288839,0.226351150858,24.3221742453,22.5897746322,27.357160932,0.5142499999999351,0.5142499999999351,0.5142499999999351,0.0,0.0,0.0
149,37,-1.63100365418,-0.279652302829,0.245430929675,24.6656574611,22.2889840788,26.9534738773,0.5146199999999335,0.5146199999999335,0.5146199999999335,0.0,0.0,0.0
150,34,-1.60807232083,-0.137484085541,0.137484085541,24.901650896,24.017958485,27.5998722376,0.5149599999999319,0.5149599999999319,0.5149599999999319,0.0,0.0,0.0
151,5,-10.2289563549,-0.228956354937,0.228956354937,36.5159093142,34.46213907,45.4188655019,0.5150099999999317,0.5150099999999317,0.5150099999999317,0.0,0.0,0.0
152,16,-0.306280182002,-0.306280182002,-2.94488862342,26.1551786251,27.6935048457,30.1179379392,0.515169999999931,0.515169999999931,0.515169999999931,0.0,0.0,0.0
153,5,-0.242076179447,-10.2420761794,0.242076179447,22.0676511526,20.8100539207,22.2734918356,0.5152199999999307,0.5152199999999307,0.5152199999999307,0.0,0.0,0.0
154,4,-0.313991577732,-0.313991577732,-13.2554888819,26.9628855884,26.8090732247,30.8146905601,0.5152599999999306,0.5152599999999306,0.5152599999999306,0.0,0.0,0.0
155,22,-2.44745446639,-0.174727193662,0.174727193662,25.9324940673,21.7466978051,26.8479935838,0.5154799999999296,0.5154799999999296,0.5154799999999296,0.0,0.0,0.0
156,38,2.43119863198,2.43119863198,-3.84656478191,23.4838705518,20.8787766624,25.1973659898,0.5158599999999278,0.5158599999999278,0.5158599999999278,1.0,0.0,1.0
157,448,1.62884711275,1.51723996989,-1.62884711275,25.5743682431,23.8985711291,27.9826733419,0.5203399999999074,0.5203399999999074,0.5203399999999074,4.0,4.0,8.0
158,8,-6.40055950718,-0.150559507184,0.150559507184,27.1958166733,26.7557112724,25.0608721226,0.5204199999999071,0.5204199999999071,0.5204199999999071,0.0,0.0,0.0
159,24,-0.339656294558,-2.42298962789,0.339656294558,32.4697346985,30.7489833298,29.1535273232,0.520659999999906,0.520659999999906,0.520659999999906,0.0,0.0,0.0
160,105,-0.609551753522,-0.133361277332,0.104436569671,27.1638330323,24.6073818099,24.5419984451,0.5217099999999012,0.5217099999999012,0.5217099999999012,0.0,0.0,0.0
161,109,-0.150492724042,-0.150492724042,-0.321633816018,27.5483240772,25.694467462,25.7734945512,0.5227999999998962,0.5227999999998962,0.5227999999998962,0.0,0.0,0.0
162,2,-25.238917128,-0.238917128032,0.238917128032,24.7548704445,23.5104528964,28.0420911908,0.5228199999998961,0.5228199999998961,0.5228199999998961,0.0,0.0,0.0
163,46,-1.30704901324,-0.220092491501,0.205919877058,25.9253710184,24.6810985195,25.3326738302,0.523279999999894,0.523279999999894,0.523279999999894,0.0,0.0,0.0
164,33,-0.20059380046,-1.71574531561,0.119394832494,21.8728680141,20.7249833851,20.7443150354,0.5236099999998926,0.5236099999998926,0.5236099999998926,0.0,0.0,0.0
165,3,-0.205526123767,-0.205526123767,-17.3603846668,35.1228248477,32.1698973576,29.8276512523,0.5236399999998924,0.5236399999998924,0.5236399999998924,0.0,0.0,0.0
166,49,-0.14289347029,-1.16330163356,0.14289347029,27.4136395223,25.4507304442,25.7478817896,0.5241299999998902,0.5241299999998902,0.5241299999998902,0.0,0.0,0.0
167,10,14.8898132663,19.8898132663,-20.5590080511,23.2789586246,22.2451321721,22.8843933821,0.5242299999998897,0.5242299999998897,0.5242299999998897,2.0,0.0,2.0
168,1,-50.2227273071,-0.222727307076,0.222727307076,33.5582184792,33.7344940901,30.3094576001,0.5242399999998897,0.5242399999998897,0.5242399999998897,0.0,0.0,0.0
169,126,-0.196724314704,-0.196724314704,-0.217178290991,27.0507075451,24.848992606,24.2723775564,0.525499999999884,0.525499999999884,0.525499999999884,0.0,0.0,0.0
170,8,-6.43036579347,-0.180365793468,0.180365793468,17.2593531236,12.3790755048,14.4074761607,0.5255799999998836,0.5255799999998836,0.5255799999998836,0.0,0.0,0.0
171,334,1.65673743574,1.50703683694,-1.65673743574,27.2112984964,24.7228538526,24.733232428,0.5289199999998684,0.5289199999998684,0.5289199999998684,2.0,4.0,6.0
172,5,-10.176574832,-0.176574831972,0.176574831972,26.2672191381,28.7074264765,29.1668372452,0.5289699999998682,0.5289699999998682,0.5289699999998682,0.0,0.0,0.0
173,29,-0.209036772232,-0.209036772232,-1.60512457589,24.84801002,23.7904698767,23.5497177634,0.5292599999998668,0.5292599999998668,0.5292599999998668,0.0,0.0,0.0
174,31,14.4465204394,16.0594236652,-16.0594236652,22.217306837,20.0963470292,20.7200675578,0.5295699999998654,0.5295699999998654,0.5295699999998654,2.0,3.0,5.0
175,671,2.7064418721,2.7064418721,-2.78495807304,29.13387378,27.3457701953,27.5900098019,0.5362799999998349,0.5362799999998349,0.5362799999998349,17.0,2.0,19.0
176,249,0.877215568473,1.07801878132,-1.09289653386,28.3426017378,26.6441291908,27.2256764359,0.5387699999998236,0.5387699999998236,0.5387699999998236,2.0,1.0,3.0
177,193,4.81573279071,5.07480014822,-5.07480014822,32.0745085621,29.9758249693,29.6892090636,0.5406999999998148,0.5406999999998148,0.5406999999998148,6.0,4.0,10.0
178,53,-1.10536334784,-0.161967121428,0.161967121428,38.2638875403,35.5225871756,32.4164224076,0.5412299999998124,0.5412299999998124,0.5412299999998124,0.0,0.0,0.0
179,61,-1.01555281911,-0.195880687958,0.195880687958,33.0056560206,31.7791924819,29.0837103842,0.5418399999998096,0.5418399999998096,0.5418399999998096,0.0,0.0,0.0
